experience_id,profile_id,title,company,start_date,end_date,city,country,description,employment_type
405e25c5-5278-4fc5-874e-0c81ce8175c9,d3bb19f4-7f29-46a5-80e1-178250ff20c2,Creative Director,Calendly,2022-03-18,,Taipei,Taiwan,"• Built and deployed frontend components for critical applications
• Mentored 7 interns on technical skills
• Drove adoption of new technologies for product line
• Designed and built testing frameworks that streamlined workflows",Full-time
a21eebe1-2c79-4572-a6cf-3ae8d1291028,d3bb19f4-7f29-46a5-80e1-178250ff20c2,Product Lead,Confluent,2023-03-25,2025-02-12,Taipei,Taiwan,"• Successfully delivered key projects ahead of schedule
• Refactored outdated systems to enhance performance
• Mentored 2 interns on technical skills
• Implemented optimizations that increased throughput by 60%",Full-time
3117f919-769c-450d-8e82-f1642751b2db,77a29b90-25df-4c27-96f0-2aaa92ab07b9,Penetration Tester,NVIDIA,2024-03-22,2025-02-15,Boston,United States,"• Implemented improvements that reduced latency by 73%
• Designed and built monitoring solutions that reduced manual effort
• Reduced page load times by 65% through architectural improvements
• Successfully completed major features with high quality
• Refactored outdated systems to enable new features",Full-time
18a2827a-f371-43b3-bafd-3862ed2fe9b0,3986daf3-0d9b-40f4-9cb2-51e73c91b6a3,Security Architect,Samsara,2024-11-13,2025-02-11,Dallas,United States,"• Refactored outdated systems to enable new features
• Mentored 7 colleagues on best practices
• Collaborated with stakeholders to define requirements
• Designed and built internal tools that reduced manual effort",Full-time
56ed4126-f7e1-480f-95c7-a0030f2173e3,3986daf3-0d9b-40f4-9cb2-51e73c91b6a3,Staff Engineer,LinkedIn,2024-01-17,2024-11-12,Dallas,United States,"• Implemented optimizations that reduced latency by 82%
• Designed and built monitoring solutions that improved team productivity
• Collaborated with stakeholders to define requirements",Full-time
61e53b50-a3b0-4ce5-ba3b-f89b4981dea9,45f2c42a-9df6-4996-b88b-63d8e893a84a,Sales Engineer,Anthropic,2022-08-15,,Ho Chi Minh City,Vietnam,"• Built and architected frontend components for internal applications
• Architected and implemented a scalable solution for real-time analytics
• Developed a scalable feature using Google Cloud, Sketch
• Refactored monolithic application to enable new features",Full-time
3ffb1460-3386-4fea-b4a9-d6158ca39697,45f2c42a-9df6-4996-b88b-63d8e893a84a,UX Designer,Baidu,2022-04-19,2025-02-02,Ho Chi Minh City,Vietnam,"• Implemented enhancements that reduced latency by 89%
• Successfully launched system migration under budget
• Developed an innovative application using Elixir, Sketch
• Built and architected frontend components for core applications",Full-time
28bfe215-5997-47f8-a4b4-31b9e0902f09,025c3b13-0749-4cfc-8db2-a14ee16aacfb,Customer Success Engineer,Jasper AI,2023-12-24,2025-02-16,Detroit,United States,"• Developed a scalable tool using Microservices, Go
• Designed and built internal tools that improved team productivity
• Successfully delivered system migration under budget
• Built and deployed microservices for customer-facing applications",Full-time
0c91fd66-49e6-4294-b7fc-214e93ea7a1c,025c3b13-0749-4cfc-8db2-a14ee16aacfb,Junior Software Engineer,Anthropic,2023-01-18,2025-01-07,Detroit,United States,"• Successfully implemented key projects under budget
• Refactored outdated systems to improve maintainability
• Built and maintained frontend components for core applications
• Developed an innovative system using Haskell, cURL
• Reduced infrastructure costs by 27% through refactoring",Full-time
a4a48f59-da16-4322-ac28-ccfcd51878b5,ec762839-ea32-46e5-bee8-2c5ca7ae941f,Product Designer,Impossible Foods,2022-08-08,2025-02-23,Singapore,Singapore,"• Built and maintained frontend components for core applications
• Architected and implemented a maintainable solution for user authentication
• Developed a new service using PWA, Scrum",Full-time
2592e023-63c0-4d9b-8c98-f34276e81519,ec762839-ea32-46e5-bee8-2c5ca7ae941f,Product Manager,Impossible Foods,2021-01-22,2025-01-01,Singapore,Singapore,"• Implemented enhancements that increased throughput by 69%
• Led a team of 14 professionals to launch new products
• Architected and implemented a robust solution for content delivery",Full-time
674fccd3-d254-4afe-ad3a-cd3fe202c5af,ec762839-ea32-46e5-bee8-2c5ca7ae941f,Product Manager,Notion,2021-05-26,2024-11-06,Singapore,Singapore,"• Reduced infrastructure costs by 60% through innovative solutions
• Led a team of 7 engineers to launch new products
• Successfully implemented critical initiatives with high quality
• Drove implementation strategy for team
• Collaborated with stakeholders to define requirements",Full-time
f3325271-dfd2-43d3-abe2-7c095c221aa1,ec762839-ea32-46e5-bee8-2c5ca7ae941f,UX Designer,Ripple,2023-02-07,2024-10-29,Singapore,Singapore,"• Designed and built testing frameworks that reduced manual effort
• Refactored monolithic application to improve maintainability
• Reduced infrastructure costs by 67% through refactoring
• Developed a scalable feature using Design Patterns, Figma
• Successfully delivered key projects under budget",Full-time
3e4f5184-35b2-4dfd-994c-51e6a023244e,7594545f-f0c5-45e0-aec2-34386a3e3086,Solutions Engineer,PayPal,2023-11-08,2025-03-02,Taipei,Taiwan,"• Built and maintained frontend components for critical applications
• Implemented improvements that improved efficiency by 63%
• Designed and built testing frameworks that enhanced code quality
• Successfully completed major features with high quality
• Refactored legacy code to enable new features",Full-time
2465f515-9c22-43b7-aca4-eea0a761a772,7594545f-f0c5-45e0-aec2-34386a3e3086,Junior Software Engineer,Comma.ai,2021-10-25,2024-12-08,San Diego,United States,"• Designed and built internal tools that improved team productivity
• Refactored monolithic application to enhance performance
• Developed a new feature using JavaScript, Postman",Full-time
a7ce4ef6-72f4-40e2-8cfa-a80d207dc0b3,e7e763f8-304e-458f-97a3-e14719827f69,Principal Engineer,Notion,2022-03-18,,Detroit,United States,"• Built and deployed APIs for critical applications
• Architected and implemented a scalable solution for real-time analytics
• Designed and built automation systems that enhanced code quality
• Drove adoption of new technologies for team",Full-time
779ded34-493b-4831-b5d5-0cca2c6afb83,e7e763f8-304e-458f-97a3-e14719827f69,Principal Engineer,Notion,2023-07-01,2025-02-20,Detroit,United States,"• Reduced error rates by 62% through optimization
• Drove implementation strategy for organization
• Built and deployed frontend components for core applications",Full-time
5a93218b-0028-422b-88a2-50398b0610fe,e7e763f8-304e-458f-97a3-e14719827f69,Senior Data Scientist,Weights & Biases,2023-11-30,2024-11-24,Wellington,New Zealand,"• Developed an innovative application using Groovy, Django
• Successfully completed key projects ahead of schedule
• Mentored 7 new team members on system architecture
• Implemented real-time data processing to support business decisions
• Refactored outdated systems to enable new features",Full-time
8855a00d-97dc-4162-b3b7-b7c114b03deb,e7e763f8-304e-458f-97a3-e14719827f69,Frontend Developer,Weights & Biases,2022-07-01,2024-10-18,Detroit,United States,"• Built and architected data pipelines for internal applications
• Reduced system downtime by 85% through refactoring
• Refactored outdated systems to enable new features
• Successfully implemented critical initiatives ahead of schedule",Full-time
71fafc08-2296-4c2e-a689-191eca78f99a,e7e763f8-304e-458f-97a3-e14719827f69,Associate Developer,Inflection AI,2023-07-26,2024-07-20,Detroit,United States,"• Designed and built testing frameworks that streamlined workflows
• Successfully implemented key projects ahead of schedule
• Developed a scalable service using React, Kubernetes
• Reduced page load times by 76% through optimization",Full-time
031dc56e-e466-4946-9ae9-36a62c79cdd7,e7e763f8-304e-458f-97a3-e14719827f69,UX Design Intern,Lenovo,2022-12-25,2024-05-18,Detroit,United States,"• Architected and implemented an efficient solution for recommendation system
• Developed a new feature using Groovy, Django
• Built and maintained ML models for internal applications
• Implemented enhancements that increased throughput by 27%",Internship
248f2624-d105-4afd-93d3-25e9c922fc8e,e7e763f8-304e-458f-97a3-e14719827f69,Product Analyst,Lenovo,2022-12-07,2024-01-31,Detroit,United States,"• Architected and implemented a robust solution for content delivery
• Built and architected ML models for internal applications
• Developed a new application using Postman, Django
• Refactored monolithic application to enable new features
• Designed and built monitoring solutions that streamlined workflows",Full-time
c0ea29eb-02eb-4f4d-bb16-c610b8d26fec,f94dfcd0-737e-401f-a784-de2b037260d9,Senior Data Scientist,Grammarly,2022-02-16,,Redmond,United States,"• Created custom algorithms for user behavior analysis
• Successfully delivered major features with positive customer feedback
• Designed and built testing frameworks that streamlined workflows
• Refactored monolithic application to reduce technical debt
• Developed data pipelines that reduced processing time by 62%",Full-time
567c5d7b-0b4a-4b5a-9731-f834d6290883,f94dfcd0-737e-401f-a784-de2b037260d9,Senior Backend Developer,Grammarly,2024-07-10,2025-02-05,Redmond,United States,"• Drove implementation strategy for organization
• Built and architected ML models for critical applications
• Architected and implemented a scalable solution for user authentication
• Implemented optimizations that improved efficiency by 47%
• Reduced page load times by 59% through refactoring",Full-time
3e50e4fc-4bc5-488e-b264-d401d0359762,f94dfcd0-737e-401f-a784-de2b037260d9,Data Scientist,Neuralink,2022-04-09,2024-11-24,London,United Kingdom,"• Developed predictive algorithms that increased user engagement by 75%
• Implemented real-time data processing to track key metrics
• Developed a high-performance service using JavaScript, MariaDB",Full-time
dc4d86b8-137b-4c9a-9e5c-233ee734f2a7,f94dfcd0-737e-401f-a784-de2b037260d9,Product Analyst,LinkedIn,2021-07-18,2024-10-30,Raleigh,United States,"• Built and deployed microservices for core applications
• Successfully delivered critical initiatives with positive customer feedback
• Implemented improvements that reduced latency by 88%
• Developed a scalable service using Microsoft Teams, Perl
• Reduced infrastructure costs by 20% through refactoring",Full-time
28d8dcf3-af1d-4838-abd4-60606bf5bace,f94dfcd0-737e-401f-a784-de2b037260d9,Associate Developer,Grammarly,2020-08-31,2024-08-10,Redmond,United States,"• Refactored monolithic application to enable new features
• Architected and implemented a scalable solution for data processing
• Reduced system downtime by 68% through refactoring
• Implemented improvements that reduced latency by 47%
• Developed an innovative service using MariaDB, Perl",Full-time
f7f6715d-8106-40d7-aa52-4db1417a66c8,19b38e30-a5c3-4ff7-9b1d-1ee07bfc5c84,Database Administrator,Intel,2024-12-02,,Washington DC,United States,"• Architected and implemented a robust solution for user authentication
• Designed and built monitoring solutions that enhanced code quality
• Developed data pipelines that enhanced decision-making by 84%
• Created optimization techniques for performance monitoring
• Successfully launched key projects with positive customer feedback",Full-time
f7fe8090-9a26-44e6-8c4c-c4e699912556,19b38e30-a5c3-4ff7-9b1d-1ee07bfc5c84,Software Engineer,Datadog,2021-06-25,2025-02-04,Shanghai,China,"• Designed and built testing frameworks that streamlined workflows
• Refactored monolithic application to reduce technical debt
• Successfully launched key projects with positive customer feedback
• Developed an innovative feature using Obsidian, JAX",Full-time
921a520c-831a-484f-ad86-5245725cf66e,c7f3418e-6b87-4065-a15c-398231bac80c,Security Engineer,HashiCorp,2024-02-06,,Bangkok,Thailand,"• Reduced error rates by 81% through architectural improvements
• Built and deployed ML models for internal applications
• Successfully implemented system migration under budget
• Architected and implemented a scalable solution for real-time analytics",Full-time
289e3887-934e-4e2a-9ddc-59d78486f04e,c7f3418e-6b87-4065-a15c-398231bac80c,Junior Data Scientist,Cisco,2022-05-08,2025-02-21,Bangkok,Thailand,"• Successfully completed system migration with positive customer feedback
• Designed and built automation systems that streamlined workflows
• Reduced system downtime by 58% through optimization",Full-time
276938a0-36cd-42ec-a5be-52866dd90fdd,f977492f-a748-4bbd-a828-e03cb5db3fbe,Senior Software Engineer,HubSpot,2020-11-23,,Oxford,United Kingdom,"• Architected and implemented a maintainable solution for real-time analytics
• Refactored outdated systems to enhance performance
• Designed and built internal tools that reduced manual effort",Full-time
7173d1ff-2a37-4b9d-a5e1-3c6850e83d24,f977492f-a748-4bbd-a828-e03cb5db3fbe,Data Scientist,Cruise,2023-09-29,2025-02-20,Oxford,United Kingdom,"• Developed data pipelines that increased user engagement by 66%
• Successfully delivered key projects ahead of schedule
• Implemented real-time data processing to enable data-driven features
• Architected and implemented a maintainable solution for user authentication
• Created data visualization tools for complex business problems",Full-time
0f23050a-6b0f-4c79-b4cb-a7af2a439377,f977492f-a748-4bbd-a828-e03cb5db3fbe,Data Scientist,Weights & Biases,2023-10-01,2025-01-23,Oxford,United Kingdom,"• Refactored legacy code to enable new features
• Reduced error rates by 44% through innovative solutions
• Developed a scalable service using React, REST API
• Implemented real-time data processing to enable data-driven features",Full-time
e8e8fe5b-6041-4bdc-8f36-7b08b1145aa6,f977492f-a748-4bbd-a828-e03cb5db3fbe,Junior Software Engineer,Impossible Foods,2021-07-09,2024-10-21,Oxford,United Kingdom,"• Implemented improvements that increased throughput by 93%
• Built and deployed data pipelines for core applications
• Refactored monolithic application to enable new features",Full-time
40225737-e181-4ba6-98ac-ecbe160593aa,f977492f-a748-4bbd-a828-e03cb5db3fbe,Junior Software Engineer,Runway ML,2021-01-02,2024-08-14,Guangzhou,China,"• Refactored legacy code to enhance performance
• Developed a new tool using React, PyCharm
• Reduced error rates by 44% through innovative solutions",Full-time
a63a7ae7-3b20-4c41-aec3-f23ec3af6ff6,cf8dff0f-9fd1-4128-b2a5-ea8b4e982297,Security Architect,Samsara,2023-05-26,2025-02-14,San Jose,United States,"• Successfully delivered system migration with high quality
• Led a team of 3 engineers to complete critical projects
• Developed a high-performance feature using Azure, Cybersecurity
• Mentored 6 junior engineers on career development
• Architected and implemented a maintainable solution for data processing",Full-time
ae258651-2606-456b-84db-7dfe64c33abb,b8516e83-46fc-49e3-8faa-6012ccf5a682,Data Scientist,Databricks,2023-02-11,,Waterloo,Canada,"• Refactored monolithic application to enable new features
• Built and deployed ML models for internal applications
• Successfully completed critical initiatives with positive customer feedback
• Designed and built automation systems that reduced manual effort",Full-time
a80980f5-034b-4f42-98dd-a976cbddf511,b8516e83-46fc-49e3-8faa-6012ccf5a682,Product Manager,Hugging Face,2022-09-20,2025-02-06,San Jose,United States,"• Architected and implemented a maintainable solution for data processing
• Reduced infrastructure costs by 46% through refactoring
• Successfully completed major features with high quality",Full-time
b7c1baa5-edbb-4b73-801d-c7f4e64864e0,b8516e83-46fc-49e3-8faa-6012ccf5a682,UX Design Intern,Blue Origin,2022-05-11,2024-12-26,Tel Aviv,Israel,"• Built and maintained APIs for customer-facing applications
• Reduced error rates by 79% through architectural improvements
• Implemented optimizations that increased throughput by 65%
• Designed and built internal tools that enhanced code quality",Internship
a6996f3c-9858-4cbb-8e5e-57820954da3d,1845b683-5dbe-4e70-a011-5e26dd82d53e,Research Scientist,Palantir,2023-09-09,,Redmond,United States,"• Developed an innovative system using TensorFlow, Blockchain
• Implemented ETL processes to support business decisions
• Refactored monolithic application to reduce technical debt
• Successfully delivered major features with high quality
• Developed data pipelines that increased user engagement by 77%",Full-time
74fcaddb-f4b1-4932-9faa-97ecb4f4cb0c,279344b9-68bf-4fad-9004-66aa763e80f4,Director of Engineering,Sony,2023-08-10,,Boston,United States,"• Successfully completed key projects under budget
• Implemented optimizations that improved efficiency by 39%
• Collaborated with stakeholders to prioritize features
• Led a team of 11 specialists to deliver key features",Full-time
7bf841c8-e0b7-48a7-8f32-df33b409f287,279344b9-68bf-4fad-9004-66aa763e80f4,Staff Engineer,Vercel,2023-06-09,2025-02-28,Boston,United States,"• Collaborated with stakeholders to define requirements
• Built and architected ML models for critical applications
• Led a team of 14 engineers to complete critical projects
• Architected and implemented a scalable solution for recommendation system
• Refactored legacy code to enhance performance",Full-time
00c30a40-81bb-4465-8c00-c23d7f0754f1,9a032cb9-a065-4983-955c-1ff2d7f7eb71,Cybersecurity Specialist,Twitter,2023-06-11,,Washington DC,United States,"• Developed a scalable tool using gRPC, Cassandra
• Built and architected data pipelines for critical applications
• Implemented optimizations that reduced latency by 68%
• Reduced page load times by 44% through optimization
• Designed and built internal tools that streamlined workflows",Full-time
2096032d-11f5-4572-b231-77ee6a14e1d4,9a032cb9-a065-4983-955c-1ff2d7f7eb71,Data Scientist,Meta,2022-02-26,2025-02-10,Washington DC,United States,"• Developed a scalable service using Bioinformatics, FastAPI
• Created custom algorithms for complex business problems
• Successfully completed major features with high quality
• Architected and implemented a scalable solution for content delivery",Full-time
849c8e13-d336-4938-a7c3-d157c1015ba6,af645566-1c35-4479-8408-175436b49725,Principal Data Scientist,LinkedIn,2022-10-14,,Phoenix,United States,"• Architected and implemented an efficient solution for data processing
• Built and maintained frontend components for critical applications
• Developed machine learning models that enhanced decision-making by 17%",Full-time
79c9d1ed-737f-459d-83cd-3a19dfe08244,af645566-1c35-4479-8408-175436b49725,Staff Data Scientist,PayPal,2022-11-29,2025-02-16,Delhi,India,"• Developed predictive algorithms that enhanced decision-making by 72%
• Built and deployed recommendation engines using Oracle DB, Luigi
• Refactored monolithic application to reduce technical debt
• Built and maintained APIs for customer-facing applications",Full-time
a2b7d89f-0a90-4ed6-b7bd-5d6d665704bf,af645566-1c35-4479-8408-175436b49725,Senior Data Scientist,PayPal,2022-02-01,2024-11-17,Delhi,India,"• Built and deployed microservices for critical applications
• Implemented real-time data processing to support business decisions
• Mentored 6 interns on career development
• Drove implementation strategy for team",Full-time
0ba04041-4bf6-45fe-9a4f-f8d7c4584ece,af645566-1c35-4479-8408-175436b49725,Backend Developer,PayPal,2022-08-17,2024-10-05,Delhi,India,"• Architected and implemented a scalable solution for user authentication
• Reduced infrastructure costs by 34% through optimization
• Designed and built internal tools that reduced manual effort",Full-time
583612af-f225-4354-99f6-6ab70231b3db,15873c59-f3cf-4548-871b-e01a43eeb62f,Technical Account Manager,Netflix,2020-04-13,2025-02-16,Brisbane,Australia,"• Designed and built automation systems that streamlined workflows
• Reduced system downtime by 72% through architectural improvements
• Architected and implemented an efficient solution for real-time analytics
• Refactored monolithic application to reduce technical debt",Full-time
944425fc-03b5-4c75-8f99-b35e44a75848,15873c59-f3cf-4548-871b-e01a43eeb62f,Product Manager,Anthropic,2023-10-08,2024-12-31,Brisbane,Australia,"• Led a team of 8 professionals to deliver key features
• Developed a new service using Android Development, Jetpack Compose
• Reduced system downtime by 21% through refactoring
• Successfully implemented critical initiatives with positive customer feedback
• Built and architected microservices for core applications",Full-time
083be521-ddc4-4911-bc8e-3e9407bf872e,15873c59-f3cf-4548-871b-e01a43eeb62f,Software Engineering Intern,Anthropic,2023-08-02,2024-11-24,Zurich,Switzerland,"• Built and deployed data pipelines for internal applications
• Architected and implemented an efficient solution for recommendation system
• Refactored outdated systems to improve maintainability
• Developed a scalable application using SwiftUI, ARKit
• Successfully implemented major features with high quality",Internship
7e65efc6-b3b4-43c4-85b0-9bee9c08e27b,329c3c02-e593-49f0-9431-42b202993c91,Infrastructure Engineer,Box,2022-05-25,2025-02-08,Taipei,Taiwan,"• Implemented optimizations that reduced latency by 75%
• Designed and built monitoring solutions that reduced manual effort
• Refactored legacy code to improve maintainability",Full-time
f8ab7c8a-a3ed-4f81-ad11-c84828ee987b,329c3c02-e593-49f0-9431-42b202993c91,Junior Data Scientist,Intel,2022-11-20,2025-01-08,Kuala Lumpur,Malaysia,"• Created statistical methods for complex business problems
• Implemented analytics dashboards to support business decisions
• Built and deployed recommendation engines using Chef, Scala",Full-time
77297650-120a-457d-955b-2dd94ab715dc,329c3c02-e593-49f0-9431-42b202993c91,Product Analyst,Intel,2023-02-20,2024-10-12,Taipei,Taiwan,"• Built and maintained frontend components for critical applications
• Reduced error rates by 75% through innovative solutions
• Successfully completed key projects under budget
• Developed an innovative system using Dart, Flask
• Refactored monolithic application to enable new features",Full-time
b70a3dd8-760d-4e5a-8be9-f5ea23f243f1,c84e4659-d13c-4878-8472-e020eb543a02,Data Analyst,Cohere,2023-04-12,,San Diego,United States,"• Successfully completed system migration with positive customer feedback
• Implemented real-time data processing to track key metrics
• Implemented enhancements that increased throughput by 50%
• Designed and built testing frameworks that enhanced code quality",Full-time
8c4108ea-23e6-4b2c-aaa5-66a46e71f745,c84e4659-d13c-4878-8472-e020eb543a02,Software Engineer,Cohere,2021-06-09,2025-02-18,San Diego,United States,"• Successfully implemented system migration with high quality
• Designed and built monitoring solutions that streamlined workflows
• Refactored outdated systems to enhance performance
• Built and architected APIs for customer-facing applications
• Reduced page load times by 36% through innovative solutions",Full-time
b3d149ed-cfa9-43e0-911c-fc045946073e,c84e4659-d13c-4878-8472-e020eb543a02,UX Design Intern,Instacart,2023-02-26,2025-01-16,San Diego,United States,"• Refactored outdated systems to reduce technical debt
• Designed and built monitoring solutions that reduced manual effort
• Reduced error rates by 68% through optimization
• Built and architected ML models for customer-facing applications
• Successfully completed critical initiatives under budget",Internship
8579987c-0442-4c37-b129-aeada41ea1e3,5626e5c6-271e-4836-95fa-d046c2b01c5f,Developer Advocate,NVIDIA,2023-01-12,,Austin,United States,"• Developed a new service using Jenkins, Java
• Architected and implemented a scalable solution for real-time analytics
• Refactored outdated systems to reduce technical debt
• Designed and built testing frameworks that enhanced code quality
• Built and maintained frontend components for customer-facing applications",Full-time
1c99cd5a-a290-4cb4-972a-1e9116a54060,5626e5c6-271e-4836-95fa-d046c2b01c5f,Software Engineering Intern,NVIDIA,2024-05-01,2025-02-25,Austin,United States,"• Refactored monolithic application to improve maintainability
• Reduced error rates by 50% through architectural improvements
• Designed and built monitoring solutions that reduced manual effort
• Implemented optimizations that reduced latency by 74%",Internship
1eabf60a-7953-46a6-b59c-7bdb4bf29db2,5626e5c6-271e-4836-95fa-d046c2b01c5f,Software Engineering Intern,NVIDIA,2022-11-04,2024-11-23,Austin,United States,"• Implemented optimizations that reduced latency by 84%
• Designed and built internal tools that streamlined workflows
• Developed an innovative application using Elixir, WebGL
• Built and maintained frontend components for customer-facing applications",Internship
1268e276-9f32-4d2d-a56a-d8bf5a1d0c0c,5626e5c6-271e-4836-95fa-d046c2b01c5f,Product Analyst,NVIDIA,2021-01-20,2024-10-31,Austin,United States,"• Built and architected microservices for internal applications
• Reduced error rates by 33% through refactoring
• Refactored outdated systems to enhance performance",Full-time
c2b6acda-ea81-4014-abca-6127f89358d1,5626e5c6-271e-4836-95fa-d046c2b01c5f,Product Analyst,Lenovo,2024-01-08,2024-10-04,Austin,United States,"• Implemented improvements that improved efficiency by 46%
• Designed and built testing frameworks that streamlined workflows
• Refactored legacy code to enhance performance
• Built and architected ML models for core applications
• Developed a high-performance tool using Kubernetes, WebGL",Full-time
25450f94-8083-4613-bb24-9c2e3ddc2a42,d9e95a1d-ad62-4e84-96c8-f194e02a807d,Senior Data Scientist,ByteDance,2021-09-19,,Raleigh,United States,"• Collaborated with cross-functional teams to plan releases
• Developed a scalable application using Figma, Julia
• Mentored 3 interns on best practices
• Built and deployed recommendation engines using Julia, MariaDB",Full-time
3db53ee3-6d99-46f7-953f-73c2c60fea0b,d9e95a1d-ad62-4e84-96c8-f194e02a807d,Frontend Developer,HP,2023-01-15,2025-02-03,Raleigh,United States,"• Developed a new tool using Perl, MariaDB
• Successfully launched critical initiatives with high quality
• Built and deployed frontend components for critical applications",Full-time
ac1c4220-9d1c-42b7-8ceb-0f57f7e0784e,d9e95a1d-ad62-4e84-96c8-f194e02a807d,Frontend Developer,Miro,2021-10-13,2024-12-26,Oakland,United States,"• Designed and built internal tools that streamlined workflows
• Architected and implemented a scalable solution for real-time analytics
• Reduced infrastructure costs by 44% through innovative solutions
• Refactored outdated systems to enable new features
• Developed a new tool using Hadoop, Perl",Full-time
d249e398-3441-4168-885c-86914fe22ed5,d9e95a1d-ad62-4e84-96c8-f194e02a807d,Backend Developer,Samsung,2022-07-01,2024-10-18,Raleigh,United States,"• Implemented optimizations that improved efficiency by 26%
• Architected and implemented an efficient solution for data processing
• Developed a new feature using Perl, CouchDB
• Reduced page load times by 88% through architectural improvements",Full-time
e2ec81ef-6c6b-46bd-af87-30a0ac13dfc3,30d92336-5c50-4c59-a47a-5fe090888c1c,Compliance Specialist,Cerebras Systems,2022-09-14,,Miami,United States,"• Successfully completed major features under budget
• Refactored legacy code to reduce technical debt
• Implemented enhancements that improved efficiency by 55%
• Built and maintained microservices for critical applications",Full-time
c63cd71f-43c1-4a34-a4eb-ae74c01fc553,30d92336-5c50-4c59-a47a-5fe090888c1c,Data Scientist,Amazon,2023-03-24,2025-02-11,Miami,United States,"• Designed and built internal tools that reduced manual effort
• Implemented enhancements that reduced latency by 33%
• Reduced page load times by 70% through architectural improvements
• Implemented ETL processes to support business decisions",Full-time
6157eeb1-d5f9-408c-9520-aea181f34ab5,30d92336-5c50-4c59-a47a-5fe090888c1c,UX Design Intern,Clubhouse,2021-10-07,2024-11-20,Miami,United States,"• Developed an innovative feature using MariaDB, Tailwind CSS
• Refactored legacy code to enable new features
• Architected and implemented a scalable solution for content delivery",Internship
5e63c281-3948-4c92-ba1d-d460859d5954,fda15be0-afea-47a5-b7b0-dd819cd61eee,Full Stack Developer,Uber,2024-09-03,,Paris,France,"• Developed a new feature using Trello, Java
• Reduced infrastructure costs by 49% through optimization
• Architected and implemented a maintainable solution for data processing",Full-time
35667738-7ea1-4f2d-930e-c0334e805284,fda15be0-afea-47a5-b7b0-dd819cd61eee,Frontend Developer,Spotify,2022-10-14,2025-01-31,Paris,France,"• Developed a scalable application using GitHub Actions, Azure
• Refactored monolithic application to enhance performance
• Architected and implemented a scalable solution for real-time analytics",Full-time
59292db2-bd58-4fcf-9887-afa3aefe3e6e,748de8b3-f79f-4af2-a9f9-63479ad598f6,Platform Engineer,Neuralink,2022-03-01,2025-02-13,Redmond,United States,"• Successfully launched major features ahead of schedule
• Built and deployed frontend components for critical applications
• Refactored legacy code to enable new features
• Developed a new service using IntelliJ, TypeScript
• Designed and built automation systems that streamlined workflows",Full-time
21e36df5-17f7-4310-9de6-b9e01c53e879,748de8b3-f79f-4af2-a9f9-63479ad598f6,Product Analyst,MongoDB,2023-08-23,2025-01-14,Redmond,United States,"• Designed and built internal tools that improved team productivity
• Implemented improvements that reduced latency by 38%
• Built and deployed frontend components for core applications
• Developed a high-performance service using jQuery, GraphQL",Full-time
60225bd1-bad4-4261-aa08-6ced360e4637,748de8b3-f79f-4af2-a9f9-63479ad598f6,Product Analyst,MongoDB,2022-02-06,2024-11-22,Redmond,United States,"• Reduced system downtime by 67% through optimization
• Built and maintained microservices for core applications
• Implemented improvements that increased throughput by 93%",Full-time
0ee24ca9-b590-492a-b111-40d0b770afd1,748de8b3-f79f-4af2-a9f9-63479ad598f6,Associate Developer,Cruise,2023-02-10,2024-09-02,Redmond,United States,"• Built and deployed APIs for customer-facing applications
• Implemented improvements that reduced latency by 23%
• Successfully implemented key projects under budget
• Reduced system downtime by 67% through optimization
• Designed and built monitoring solutions that improved team productivity",Full-time
6ac40e40-64a0-44cb-85b6-64ed8b0592c0,3f8ec03d-75f4-4b3f-ac6e-34713b69ccc1,Staff Software Engineer,Figma,2021-08-20,,Nashville,United States,"• Implemented improvements that increased throughput by 88%
• Collaborated with cross-functional teams to deliver solutions
• Architected and implemented a maintainable solution for real-time analytics
• Reduced system downtime by 54% through architectural improvements
• Drove adoption of new technologies for department",Full-time
82a2e6ac-260f-4c3f-a365-107929fe545c,3f8ec03d-75f4-4b3f-ac6e-34713b69ccc1,Senior Data Scientist,Rivian,2023-10-07,2025-02-28,Nashville,United States,"• Developed predictive algorithms that improved accuracy by 85%
• Reduced error rates by 72% through innovative solutions
• Refactored outdated systems to reduce technical debt
• Designed and built monitoring solutions that reduced manual effort
• Architected and implemented a maintainable solution for user authentication",Full-time
cfb8dadb-2c1c-4982-b163-2c5b0c9d3a2d,3f8ec03d-75f4-4b3f-ac6e-34713b69ccc1,Senior Data Scientist,Intel,2023-11-04,2025-01-27,Nashville,United States,"• Designed and built testing frameworks that improved team productivity
• Built and architected microservices for internal applications
• Created custom algorithms for anomaly detection",Full-time
0182f2b3-b037-43e3-bcd5-cf3e655a904c,3f8ec03d-75f4-4b3f-ac6e-34713b69ccc1,Software Engineer,Elastic,2021-05-21,2024-12-01,Sydney,Australia,"• Refactored legacy code to enhance performance
• Architected and implemented an efficient solution for data processing
• Successfully implemented system migration with positive customer feedback
• Built and deployed data pipelines for core applications",Full-time
2d2daed4-496a-43b2-b680-c99ae4b1cf9e,3f8ec03d-75f4-4b3f-ac6e-34713b69ccc1,Junior Software Engineer,Netflix,2023-07-20,2024-09-12,Nashville,United States,"• Built and deployed ML models for internal applications
• Designed and built monitoring solutions that reduced manual effort
• Reduced error rates by 38% through optimization",Full-time
