job_id,job_title,company,city,country,description,required_skills,posting_date,job_type,remote_status,industry,experience_level
53abd08d-2559-4d13-8d9c-d7b2aeaa5585,Blockchain Developer,Stripe,Delhi,India,"
Stripe is a venture-backed startup that's revolutionizing how people shop.

# Role Overview
Stripe is seeking a talented Blockchain Developer to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Design and implement solutions using Google Cloud services
• Collaborate with cross-functional teams to define and implement new features
• Write clean, maintainable, and well-tested code
• Troubleshoot and debug complex issues across the stack
• Participate in code reviews, architectural discussions, and technical decision-making
• Design, develop, and maintain scalable applications

# Qualifications
• Experience with SOAP
• Experience with REST API
• Strong problem-solving skills and attention to detail
• Experience with Swift
• 5+ years of relevant experience
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Python
• Excellent communication and collaboration abilities

# Benefits
• Flexible work arrangements
• 401(k) matching
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Equity in a high-growth company
• Startup culture with high impact opportunities
• Flexible work arrangements

Stripe is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Swift, Python, SOAP, REST API, Azure, Google Cloud, jQuery, Snowflake",2025-02-25,Full-time,Remote,Tech,Senior
bf891a0b-4fa4-4dc0-98eb-d7b7f187b142,Data Architect,HubSpot,Santa Monica,United States,"
HubSpot provides enterprise-grade cloud solutions that power thousands of organizations worldwide, from startups to Fortune 500 companies.

# Role Overview
HubSpot is seeking a talented Data Architect to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Monitor and improve model performance and data quality
• Collaborate with engineering teams to implement and deploy models to production
• Build and optimize machine learning models
• Work with large, complex datasets and derive meaningful insights
• Research and implement state-of-the-art algorithms and approaches

# Qualifications
• Experience with Computer Vision
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Experience with Scala
• Excellent communication and collaboration abilities
• Experience with GAN
• Previous internship or project experience

# Benefits
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• Professional development opportunities
• Tuition reimbursement
• Work-life balance focus

HubSpot is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","GAN, Computer Vision, Scala, Groovy, Oracle DB, CouchDB, ELK Stack",2025-02-11,Full-time,Hybrid,Tech,Junior
608393c2-3164-4989-9d5e-bcd7e825f04e,AR/VR Engineer,Instacart,Rome,Italy,"
Instacart is a rapidly growing technology company valued at over $1B, disrupting traditional industries with innovative solutions.

# Role Overview
As a AR/VR Engineer at Instacart, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Design and implement solutions using AWS services
• Troubleshoot and debug complex issues across the stack
• Collaborate with cross-functional teams to define and implement new features
• Design, develop, and maintain robust systems
• Participate in code reviews, architectural discussions, and technical decision-making
• Write clean, maintainable, and well-tested code

# Qualifications
• Strong problem-solving skills and attention to detail
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• 1+ years of relevant experience
• Experience with Ruby on Rails
• Experience with R
• Excellent communication and collaboration abilities
• Experience with Clojure

# Benefits
• Paid time off and holidays
• 401(k) matching
• Competitive salary and equity compensation
• Flexible work arrangements
• Equity in a high-growth company
• Modern, collaborative workspace
• Flexible work arrangements

Instacart is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","R, Clojure, Flask, Ruby on Rails, Terraform, AWS",2025-02-24,Full-time,Onsite,Tech,Entry-level
a0930839-d082-4fd4-8a11-9c49472e8e71,Data Engineer,SambaNova Systems,Stockholm,Sweden,"
SambaNova Systems is developing breakthrough AI technologies that are transforming industries and creating new possibilities for human-AI collaboration.

# Role Overview
SambaNova Systems is seeking a talented Data Engineer to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Work with Databricks to store, process, and analyze information
• Build and optimize machine learning models
• Work with large, complex datasets and derive meaningful insights
• Collaborate with engineering teams to implement and deploy models to production
• Work with MySQL to store, process, and analyze information
• Research and implement state-of-the-art algorithms and approaches

# Qualifications
• Excellent communication and collaboration abilities
• Understanding of statistical methods and machine learning algorithms
• Experience with NLP
• Experience with MATLAB
• Experience with data processing, modeling, and analysis
• Experience with Databricks
• Strong problem-solving skills and attention to detail
• 6+ years of relevant experience

# Benefits
• 401(k) matching
• Flexible work arrangements
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Conference and publication opportunities
• Learning and development stipends

SambaNova Systems is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Databricks, NLP, MATLAB, Go, MySQL, SQLite, Chef, Prometheus, Ruby on Rails",2025-02-26,Full-time,Remote,Tech,Senior
566b21b4-a542-4141-a80b-1d55b38b52d3,Penetration Tester,Alibaba,Shenzhen,China,"
Alibaba is one of the world's most valuable companies, known for innovation in hardware, software, and services.

# Role Overview
As a Penetration Tester at Alibaba, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Develop security policies, procedures, and best practices
• Monitor systems for security breaches and respond to incidents
• Collaborate with development teams to ensure security is integrated into the development lifecycle
• Conduct security assessments, vulnerability testing, and risk analyses
• Design and implement security measures to protect systems, networks, and data

# Qualifications
• Strong problem-solving skills and attention to detail
• Experience with AR/VR
• Bachelor's degree in Computer Science, Engineering, or related field
• Excellent communication and collaboration abilities
• Experience with Docker
• Experience with Blockchain

# Benefits
• 401(k) matching
• Competitive salary and equity compensation
• Flexible work arrangements
• Paid time off and holidays
• Wellness programs and gym reimbursements
• On-site amenities including gourmet meals and fitness centers
• Generous parental leave

Alibaba is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","CI/CD, Docker, Blockchain, AR/VR, Julia, PostgreSQL",2025-02-03,Full-time,Hybrid,Tech,Mid-level
33ac87b4-6ae0-43d1-86b9-0ed6c3bc1f54,IT Support Specialist,Deel,Irvine,United States,"
Founded in 2012, Deel has quickly become a leader in the fintech space.

# Role Overview
We're looking for a IT Support Specialist to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Collaborate with development teams to ensure security is integrated into the development lifecycle
• Monitor systems for security breaches and respond to incidents
• Design and implement security measures to protect systems, networks, and data
• Conduct security assessments, vulnerability testing, and risk analyses
• Develop security policies, procedures, and best practices

# Qualifications
• Excellent communication and collaboration abilities
• Experience with Bioinformatics
• Experience with ELK Stack
• Experience with Solidity
• Experience with Kubernetes
• 3+ years of relevant experience
• Bachelor's degree in Computer Science, Engineering, or related field
• Strong problem-solving skills and attention to detail

# Benefits
• Competitive salary and equity compensation
• 401(k) matching
• Flexible work arrangements
• Comprehensive health, dental, and vision insurance
• Startup culture with high impact opportunities
• Regular team events and activities
• Equity in a high-growth company

Deel is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Kubernetes, ELK Stack, Solidity, Bioinformatics, Python, Rust, Cassandra",2025-01-01,Full-time,Hybrid,Tech,Mid-level
8aebb108-e3c0-4ec7-bb00-debee0a87da1,Product Designer,IBM,Cupertino,United States,"
IBM is a leading global technology company that's transforming how people connect, communicate, and discover information.

# Role Overview
We're looking for a Product Designer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Lead the product development lifecycle from conception to launch
• Define and track key metrics to measure product success
• Analyze user feedback and market trends to inform product decisions

# Qualifications
• Strong problem-solving skills and attention to detail
• Excellent communication and collaboration abilities
• Experience with Postman
• 4+ years of relevant experience
• Experience with Bootstrap
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Responsive Design
• Experience with jQuery

# Benefits
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Competitive salary and equity compensation
• Flexible work arrangements
• Transportation benefits or shuttle service
• Wellness programs and gym reimbursements
• Learning and development stipends

IBM is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","jQuery, Bootstrap, Responsive Design, Postman, PyCharm, Trello, Functional Programming, Reactive Programming, Kanban, Java",2025-01-02,Full-time,Hybrid,Tech,Mid-level
4a9a6d3a-35f1-4212-b8a6-b35a3feefc57,Sales Engineer,Dell,Zurich,Switzerland,"
At Dell, we're on a mission to organize the world's information and make it universally accessible and useful.

# Role Overview
As a Sales Engineer at Dell, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Collaborate with product and engineering teams to improve product quality
• Troubleshoot and resolve complex technical issues
• Provide technical guidance and support to customers and internal teams
• Develop tools and processes to enhance support efficiency
• Document solutions and contribute to knowledge base

# Qualifications
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Kotlin
• Strong problem-solving skills and attention to detail
• 5+ years of relevant experience
• Excellent communication and collaboration abilities
• Experience with cURL
• Experience with Ruby
• Experience with Postman

# Benefits
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• Learning and development stipends
• Wellness programs and gym reimbursements
• Generous parental leave

Dell is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","cURL, Postman, Ruby, Kotlin, DevOps, Agile, SASS/SCSS, gRPC",2025-01-31,Full-time,Remote,Tech,Senior
36da4bc5-15bd-455a-b076-50caac775f91,Creative Director,SpaceX,Boston,United States,"
Founded with a mission to solve some of humanity's most challenging problems, SpaceX is developing breakthrough technologies in quantum computing.

# Role Overview
SpaceX is seeking a talented Creative Director to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Work with stakeholders to define technical requirements and specifications
• Apply HTML5 techniques to solve complex business problems
• Mentor junior team members and provide technical leadership
• Evaluate and recommend new technologies and approaches
• Lead projects and coordinate team efforts to meet deadlines and quality standards
• Analyze user feedback and market trends to inform product decisions

# Qualifications
• Excellent communication and collaboration abilities
• Experience with Trello
• Experience with WebGL
• 9+ years of relevant experience, including leadership roles
• Experience with GitHub
• Experience with HTML5
• Bachelor's degree in Computer Science, Engineering, or related field
• Strong problem-solving skills and attention to detail

# Benefits
• Paid time off and holidays
• 401(k) matching
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Flexible work arrangements
• Collaborative, innovative work environment
• Regular team building activities

SpaceX is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","HTML5, WebGL, Trello, GitHub, Distributed Systems, System Design, TypeScript",2025-02-12,Full-time,Onsite,Tech,Principal
601a0f58-673c-42c1-a390-4096e4edf842,Database Administrator,GitLab,Miami,United States,"
Founded in 2014, GitLab has quickly become a leader in the fintech space.

# Role Overview
GitLab is seeking a talented Database Administrator to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Conduct security assessments, vulnerability testing, and risk analyses
• Develop security policies, procedures, and best practices
• Design and implement security measures to protect systems, networks, and data
• Monitor systems for security breaches and respond to incidents
• Collaborate with development teams to ensure security is integrated into the development lifecycle

# Qualifications
• Experience with Ansible
• 2+ years of relevant experience
• Experience with Cryptography
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Puppet
• Experience with data processing, modeling, and analysis
• Understanding of statistical methods and machine learning algorithms
• Strong problem-solving skills and attention to detail

# Benefits
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• Competitive salary and equity compensation
• 401(k) matching
• Flexible work arrangements
• Startup culture with high impact opportunities
• Modern, collaborative workspace

GitLab is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Puppet, Ansible, Cybersecurity, Cryptography, Kotlin, Dart, DynamoDB, BigQuery, GitLab",2025-02-28,Full-time,Onsite,Tech,Junior
a076c531-11fb-4736-a985-a5b4a49ef084,Machine Learning Engineer,Relativity Space,San Diego,United States,"
Relativity Space is pushing the boundaries of what's possible in transportation.

# Role Overview
Relativity Space is seeking a talented Machine Learning Engineer to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Participate in code reviews, architectural discussions, and technical decision-making
• Troubleshoot and debug complex issues across the stack
• Design, develop, and maintain efficient services
• Write clean, maintainable, and well-tested code
• Collaborate with cross-functional teams to define and implement new features

# Qualifications
• Bachelor's degree in Computer Science, Engineering, or related field
• Strong problem-solving skills and attention to detail
• Experience with Perl
• Excellent communication and collaboration abilities
• Previous internship or project experience
• Experience with data processing, modeling, and analysis
• Experience with Node.js
• Experience with C++

# Benefits
• Flexible work arrangements
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Competitive salary and equity compensation
• Flexible work arrangements
• Opportunity to work on cutting-edge technologies
• Collaborative, innovative work environment

Relativity Space is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","C++, Perl, JWT, Node.js, GitLab CI, CircleCI",2025-02-05,Full-time,Remote,Tech,Entry-level
01a6c104-832c-42d8-89fc-53f415bad005,Data Engineer,Nuro,San Francisco,United States,"
Nuro is pioneering the next generation of autonomous vehicles.

# Role Overview
As a Data Engineer at Nuro, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Build and optimize data pipelines
• Collaborate with engineering teams to implement and deploy models to production
• Monitor and improve model performance and data quality
• Research and implement state-of-the-art algorithms and approaches
• Work with large, complex datasets and derive meaningful insights

# Qualifications
• Experience with Hadoop
• Experience with Lua
• Strong problem-solving skills and attention to detail
• 1+ years of relevant experience
• Understanding of statistical methods and machine learning algorithms
• Bachelor's degree in Computer Science, Engineering, or related field

# Benefits
• 401(k) matching
• Paid time off and holidays
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Collaborative, innovative work environment
• Regular team building activities
• Opportunity to work on cutting-edge technologies

Nuro is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Go, Lua, Hadoop, CouchDB, Neo4j",2024-12-12,Full-time,Hybrid,Tech,Junior
6465410b-9f6f-486c-8484-159f612b6706,Business Intelligence Analyst,Inflection AI,Irvine,United States,"
Inflection AI is developing breakthrough AI technologies that are transforming industries and creating new possibilities for human-AI collaboration.

# Role Overview
As a Business Intelligence Analyst at Inflection AI, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Build and optimize statistical models
• Collaborate with engineering teams to implement and deploy models to production
• Research and implement state-of-the-art algorithms and approaches
• Monitor and improve model performance and data quality
• Work with large, complex datasets and derive meaningful insights

# Qualifications
• Experience with Elixir
• 1+ years of relevant experience
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Experience with Go
• Excellent communication and collaboration abilities
• Experience with scikit-learn
• Experience with TensorFlow
• Strong problem-solving skills and attention to detail

# Benefits
• Comprehensive health, dental, and vision insurance
• Competitive salary and equity compensation
• 401(k) matching
• Flexible work arrangements
• Collaborative work environment with leading AI researchers
• Conference and publication opportunities
• Access to cutting-edge AI research and technologies

Inflection AI is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","TensorFlow, scikit-learn, Go, Elixir, Elasticsearch, Oracle DB, Chef, Serverless",2025-01-03,Full-time,Hybrid,Tech,Junior
ff1fc16b-c111-420b-826a-222394adb59b,Mobile Developer,Databricks,Pune,India,"
Founded by experts in machine learning, Databricks is dedicated to creating safe and beneficial AI that solves humanity's most important challenges.

# Role Overview
We're looking for a Mobile Developer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Participate in code reviews, architectural discussions, and technical decision-making
• Write clean, maintainable, and well-tested code
• Troubleshoot and debug complex issues across the stack
• Design, develop, and maintain robust systems
• Collaborate with cross-functional teams to define and implement new features

# Qualifications
• Strong problem-solving skills and attention to detail
• Experience with OAuth
• Experience with Elixir
• 7+ years of relevant experience
• Experience with Rust
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Excellent communication and collaboration abilities

# Benefits
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Flexible work arrangements
• Paid time off and holidays
• Collaborative work environment with leading AI researchers
• Conference and publication opportunities
• Access to cutting-edge AI research and technologies

Databricks is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Elixir, Rust, OAuth, FastAPI, Prometheus, GitHub Actions, PWA, Angular, Supabase",2025-01-23,Full-time,Remote,Tech,Senior
a422f037-e7c1-4241-8494-67bdec4aa77e,Product Manager,Stripe,Edinburgh,United Kingdom,"
Stripe is a venture-backed startup that's revolutionizing how people shop.

# Role Overview
We're looking for a Product Manager to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Define and track key metrics to measure product success
• Analyze user feedback and market trends to inform product decisions
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Lead the product development lifecycle from conception to launch

# Qualifications
• Excellent communication and collaboration abilities
• Experience with Tailwind CSS
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Strong problem-solving skills and attention to detail
• Experience with jQuery
• Experience with Jira
• 5+ years of relevant experience
• Experience with Bitbucket

# Benefits
• Paid time off and holidays
• Flexible work arrangements
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Modern, collaborative workspace
• Startup culture with high impact opportunities

Stripe is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","jQuery, Tailwind CSS, Jira, Bitbucket, SOLID Principles, Reactive Programming",2024-12-25,Full-time,Onsite,Tech,Mid-level
b9331841-804f-4974-9409-10eaa2ff0d9f,Senior Product Manager,Snowflake,Sunnyvale,United States,"
Snowflake delivers critical infrastructure and software solutions that enable businesses to thrive in the digital economy.

# Role Overview
As a Senior Product Manager at Snowflake, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Lead projects and coordinate team efforts to meet deadlines and quality standards
• Define and track key metrics to measure product success
• Work with stakeholders to define technical requirements and specifications
• Mentor junior team members and provide technical leadership
• Contribute to architectural decisions and technical strategy
• Lead the product development lifecycle from conception to launch
• Define product requirements, specifications, and roadmaps based on user needs and business goals

# Qualifications
• Strong problem-solving skills and attention to detail
• Experience with Responsive Design
• Experience with Colab
• 5+ years of relevant experience
• Excellent communication and collaboration abilities
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience

# Benefits
• Flexible work arrangements
• Comprehensive health, dental, and vision insurance
• Paid time off and holidays
• 401(k) matching
• Global team collaboration opportunities
• Employee resource groups
• Professional development opportunities

Snowflake is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","jQuery, Responsive Design, Colab, Jira, Clean Code, Reactive Programming, Rust, C#, Android Development",2025-01-09,Full-time,Hybrid,Tech,Senior
eff0cbce-1eea-4798-bcd0-a3efe0f95ea5,Developer Relations Engineer,Weights & Biases,Bellevue,United States,"
Weights & Biases is at the forefront of artificial intelligence research and development, creating cutting-edge solutions that push the boundaries of what's possible.

# Role Overview
As a Developer Relations Engineer at Weights & Biases, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Troubleshoot and resolve complex technical issues
• Document solutions and contribute to knowledge base
• Develop tools and processes to enhance support efficiency
• Collaborate with product and engineering teams to improve product quality
• Provide technical guidance and support to customers and internal teams

# Qualifications
• Experience with Swift
• Strong problem-solving skills and attention to detail
• Excellent communication and collaboration abilities
• 1+ years of relevant experience
• Experience with Sketch
• Bachelor's degree in Computer Science, Engineering, or related field

# Benefits
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• Competitive salary and equity compensation
• Flexible work arrangements
• Access to cutting-edge AI research and technologies
• Collaborative work environment with leading AI researchers
• Learning and development stipends

Weights & Biases is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Swift, VS Code, Sketch, Functional Programming, PHP",2025-02-02,Full-time,Remote,Tech,Junior
5c107f38-41d1-46e6-9595-8d3aee513d28,Lead Data Scientist,Humane,Los Angeles,United States,"
Humane is pushing the boundaries of what's possible in space exploration.

# Role Overview
Humane is seeking a talented Lead Data Scientist to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Research and implement state-of-the-art algorithms and approaches
• Work with large, complex datasets and derive meaningful insights
• Contribute to architectural decisions and technical strategy
• Monitor and improve model performance and data quality
• Collaborate with engineering teams to implement and deploy models to production

# Qualifications
• Understanding of statistical methods and machine learning algorithms
• Experience with Rust
• Experience with NLP
• 9+ years of relevant experience, including leadership roles
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• Experience with Perl
• Experience with NumPy

# Benefits
• Competitive salary and equity compensation
• Flexible work arrangements
• 401(k) matching
• Paid time off and holidays
• Collaborative, innovative work environment
• Opportunity to work on cutting-edge technologies
• Professional development opportunities

Humane is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","NLP, NumPy, Rust, Perl, SQLite, Cassandra, Puppet, Ansible, gRPC",2025-02-21,Full-time,Remote,Tech,Principal
b1034506-32e0-4bdc-8e84-c02f81e23676,Compliance Specialist,Notion,Los Angeles,United States,"
Notion is a rapidly growing technology company valued at over $1B, disrupting traditional industries with innovative solutions.

# Role Overview
As a Compliance Specialist at Notion, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Develop security policies, procedures, and best practices
• Conduct security assessments, vulnerability testing, and risk analyses
• Collaborate with development teams to ensure security is integrated into the development lifecycle
• Design and implement security measures to protect systems, networks, and data
• Monitor systems for security breaches and respond to incidents

# Qualifications
• Experience with IoT
• 2+ years of relevant experience
• Strong problem-solving skills and attention to detail
• Experience with Prometheus
• Bachelor's degree in Computer Science, Engineering, or related field
• Excellent communication and collaboration abilities
• Experience with CloudFormation
• Experience with Robotics

# Benefits
• Paid time off and holidays
• Competitive salary and equity compensation
• 401(k) matching
• Comprehensive health, dental, and vision insurance
• Startup culture with high impact opportunities
• Modern, collaborative workspace
• Flexible work arrangements

Notion is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","CloudFormation, Prometheus, Robotics, IoT, Dart",2025-02-26,Full-time,Hybrid,Tech,Junior
8a000357-2fd5-46e0-9c73-e1a1c529a0ab,VP of Product,Boston Dynamics,Stockholm,Sweden,"
Boston Dynamics is pushing the boundaries of what's possible in space exploration.

# Role Overview
Boston Dynamics is seeking a talented VP of Product to join our growing team. In this role, you'll work on challenging problems and contribute to products used by millions of people worldwide.

# Key Responsibilities
• Analyze user feedback and market trends to inform product decisions
• Lead projects and coordinate team efforts to meet deadlines and quality standards
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Evaluate and recommend new technologies and approaches
• Work closely with engineering, design, and other stakeholders to deliver successful products

# Qualifications
• Experience with Asana
• Strong problem-solving skills and attention to detail
• Experience with Trello
• Excellent communication and collaboration abilities
• Experience with Web Accessibility
• Experience with Angular
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience
• 10+ years of relevant experience, including leadership roles

# Benefits
• Paid time off and holidays
• Competitive salary and equity compensation
• Comprehensive health, dental, and vision insurance
• Flexible work arrangements
• Opportunity to work on cutting-edge technologies
• Flexible work arrangements
• Regular team building activities

Boston Dynamics is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Angular, Web Accessibility, Trello, Asana, System Design, XP, Kotlin, PWA",2025-02-17,Full-time,Onsite,Tech,Executive
b851d919-b7a7-42c0-b578-5ad277c1ad9b,Full Stack Developer,H2O.ai,Delhi,India,"
Founded by experts in machine learning, H2O.ai is dedicated to creating safe and beneficial AI that solves humanity's most important challenges.

# Role Overview
We're looking for a Full Stack Developer to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Design, develop, and maintain scalable applications
• Troubleshoot and debug complex issues across the stack
• Participate in code reviews, architectural discussions, and technical decision-making
• Collaborate with cross-functional teams to define and implement new features
• Write clean, maintainable, and well-tested code
• Develop and maintain applications using Python

# Qualifications
• Experience with Flask
• Experience with Laravel
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Python
• Strong problem-solving skills and attention to detail
• 1+ years of relevant experience

# Benefits
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• 401(k) matching
• Collaborative work environment with leading AI researchers
• Flexible work arrangements
• Access to cutting-edge AI research and technologies

H2O.ai is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Python, Java, Flask, Laravel, Istio, Docker, Web Accessibility, Responsive Design, Elasticsearch",2025-01-19,Full-time,Remote,Tech,Entry-level
32de481c-9b66-41e9-b2be-848a6b5f4665,Senior Product Manager,Hugging Face,Shanghai,China,"
Hugging Face is developing breakthrough AI technologies that are transforming industries and creating new possibilities for human-AI collaboration.

# Role Overview
We're looking for a Senior Product Manager to help us build and scale our technology. You'll collaborate with cross-functional teams to deliver exceptional solutions that meet our users' needs.

# Key Responsibilities
• Define and track key metrics to measure product success
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Evaluate and recommend new technologies and approaches
• Define product requirements, specifications, and roadmaps based on user needs and business goals
• Contribute to architectural decisions and technical strategy

# Qualifications
• Experience with Vue.js
• Excellent communication and collaboration abilities
• 11+ years of relevant experience, including leadership roles
• Experience with SASS/SCSS
• Bachelor's degree in Computer Science, Engineering, or related field
• Experience with Notion
• Strong problem-solving skills and attention to detail
• Experience with cURL

# Benefits
• Flexible work arrangements
• Comprehensive health, dental, and vision insurance
• 401(k) matching
• Competitive salary and equity compensation
• Conference and publication opportunities
• Access to cutting-edge AI research and technologies
• Flexible work arrangements

Hugging Face is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Vue.js, SASS/SCSS, cURL, Notion, Microservices Architecture, XP, PHP, iOS Development",2025-01-22,Full-time,Remote,Tech,Executive
66bf7798-8b1d-4462-bdab-fa20dbe5f9d1,VP of Product,Relativity Space,Palo Alto,United States,"
Founded with a mission to solve some of humanity's most challenging problems, Relativity Space is developing breakthrough technologies in biotechnology.

# Role Overview
As a VP of Product at Relativity Space, you'll be instrumental in developing innovative solutions that drive our business forward. This is an opportunity to work on impactful projects in a collaborative environment.

# Key Responsibilities
• Work with stakeholders to define technical requirements and specifications
• Evaluate and recommend new technologies and approaches
• Work closely with engineering, design, and other stakeholders to deliver successful products
• Mentor junior team members and provide technical leadership
• Lead projects and coordinate team efforts to meet deadlines and quality standards
• Define product requirements, specifications, and roadmaps based on user needs and business goals

# Qualifications
• Experience with CSS3
• Experience with Sketch
• Experience with Next.js
• 12+ years of relevant experience, including leadership roles
• Experience with GitHub
• Strong problem-solving skills and attention to detail
• Bachelor's degree in Computer Science, Engineering, or related field, or equivalent practical experience

# Benefits
• Flexible work arrangements
• Competitive salary and equity compensation
• Paid time off and holidays
• Comprehensive health, dental, and vision insurance
• Collaborative, innovative work environment
• Regular team building activities
• Professional development opportunities

Relativity Space is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
","Next.js, CSS3, GitHub, Sketch, CI/CD, Microservices Architecture, Dart, Ruby, Android Development",2025-01-22,Full-time,Hybrid,Tech,Executive
